schema_version,strategy_mode,candle_timeframe,timestamp,iso_year,iso_week,training_week_id,training_version,day_of_week,hour_utc,symbol,account_balance,account_equity,account_profit,account_currency,positions_count,trade_status,is_tradeable,decision_reason,failed_node,planned_direction,entry_price,stop_loss,take_profit,spread,target_value,target_progress,tick_dir,m1_dir,fib_dir,fib_zone,rsi,sar_dir,mtf_m1_dir,mtf_m5_dir,mtf_m15_dir,mtf_h1_dir,fib_ok,sar_ok,rsi_ok,confluence_score,quant_hurst,quant_reversion,quant_ofi,quant_kelly_lot,quant_z_score,quant_smoothness,m1_open,m1_high,m1_low,m1_close,m1_range,m1_body,m1_body_ratio,tick_count,tick_first_mid,tick_last_mid,tick_net_move,tick_up_moves,tick_down_moves,tick_directional_consistency,label_outcome,label_tp_before_sl,label_max_favorable,label_max_adverse,label_seconds_to_outcome
2,standard_live,M15,2026-05-11T16:30:00+00:00,2026,20,2026-W20,standard-live-2026-W20,0,16,XAUUSD,9686.460000,13845.270000,4158.810000,KES,1,quant_edge_insufficient,0,quant_edge_insufficient,scoring,None,0.000000,0.000000,0.000000,0.340000,0.000000,0.000000,None,None,None,quant_edge_insufficient,0.000000,None,None,BULLISH,BULLISH,BULLISH,0,1,1,2,0.000000,0.000000,0.835478,1.000000,0.757604,0.840164,4728.590000,4745.540000,4728.270000,4743.730000,17.270000,15.140000,0.876665,1,4743.490000,4743.490000,0.000000,0,0,0.000000,,,,,
2,standard_live,M15,2026-05-11T16:30:00+00:00,2026,20,2026-W20,standard-live-2026-W20,0,16,XAUUSD,9686.460000,13420.350000,3733.890000,KES,1,quant_edge_insufficient,0,quant_edge_insufficient,scoring,None,0.000000,0.000000,0.000000,0.350000,0.000000,0.000000,None,None,None,quant_edge_insufficient,0.000000,None,None,BULLISH,BULLISH,BULLISH,0,1,1,2,0.000000,0.000000,0.687752,1.000000,0.757604,0.691616,4728.590000,4745.540000,4728.270000,4743.730000,17.270000,15.140000,0.876665,1,4740.205000,4740.205000,0.000000,0,0,0.000000,,,,,
2,standard_live,M15,2026-05-11T16:30:00+00:00,2026,20,2026-W20,standard-live-2026-W20,0,16,XAUUSD,9686.460000,12965.720000,3279.260000,KES,1,quant_edge_insufficient,0,quant_edge_insufficient,scoring,None,0.000000,0.000000,0.000000,0.340000,0.000000,0.000000,None,None,None,quant_edge_insufficient,0.000000,None,None,BULLISH,BULLISH,BULLISH,0,1,1,2,0.000000,0.000000,0.529711,1.000000,0.757604,0.532682,4728.590000,4745.540000,4728.270000,4743.730000,17.270000,15.140000,0.876665,1,4736.680000,4736.680000,0.000000,0,0,0.000000,,,,,
2,standard_live,M15,2026-05-11T16:45:00+00:00,2026,20,2026-W20,standard-live-2026-W20,0,16,XAUUSD,9686.460000,12635.080000,2948.620000,KES,1,m5_velocity_missing,0,m5_velocity_missing,m5_trigger,None,0.000000,0.000000,0.000000,0.350000,0.000000,0.000000,None,None,None,m5_velocity_missing,0.000000,None,None,BEARISH,BEARISH,BULLISH,0,0,0,0,0.000000,0.000000,0.179637,1.000000,0.548967,0.417094,4743.720000,4748.460000,4734.690000,4735.870000,13.770000,7.850000,0.570080,1,4734.125000,4734.125000,0.000000,0,0,0.000000,,,,,
2,standard_live,M15,2026-05-11T16:45:00+00:00,2026,20,2026-W20,standard-live-2026-W20,0,16,XAUUSD,9686.460000,12387.100000,2700.640000,KES,1,m5_velocity_missing,0,m5_velocity_missing,m5_trigger,None,0.000000,0.000000,0.000000,0.350000,0.000000,0.000000,None,None,None,m5_velocity_missing,0.000000,None,None,BEARISH,BEARISH,BULLISH,0,0,0,0,0.000000,0.000000,0.142300,1.000000,0.548967,0.330403,4743.720000,4748.460000,4734.690000,4735.870000,13.770000,7.850000,0.570080,1,4732.205000,4732.205000,0.000000,0,0,0.000000,,,,,
2,standard_live,M15,2026-05-11T16:45:00+00:00,2026,20,2026-W20,standard-live-2026-W20,0,16,XAUUSD,9686.460000,12186.910000,2500.450000,KES,1,m5_velocity_missing,0,m5_velocity_missing,m5_trigger,None,0.000000,0.000000,0.000000,0.350000,0.000000,0.000000,None,None,None,m5_velocity_missing,0.000000,None,None,BEARISH,BEARISH,BULLISH,0,0,0,0,0.000000,0.000000,0.112159,1.000000,0.548967,0.260418,4743.720000,4748.460000,4734.690000,4735.870000,13.770000,7.850000,0.570080,1,4730.655000,4730.655000,0.000000,0,0,0.000000,,,,,
2,standard_live,M15,2026-05-11T16:45:00+00:00,2026,20,2026-W20,standard-live-2026-W20,0,16,XAUUSD,9686.460000,11949.270000,2262.810000,KES,1,m5_velocity_missing,0,m5_velocity_missing,m5_trigger,None,0.000000,0.000000,0.000000,0.350000,0.000000,0.000000,None,None,None,m5_velocity_missing,0.000000,None,None,BEARISH,BEARISH,BULLISH,0,0,0,0,0.000000,0.000000,0.076379,1.000000,0.548967,0.177342,4743.720000,4748.460000,4734.690000,4735.870000,13.770000,7.850000,0.570080,1,4728.815000,4728.815000,0.000000,0,0,0.000000,,,,,
2,standard_live,M15,2026-05-11T16:45:00+00:00,2026,20,2026-W20,standard-live-2026-W20,0,16,XAUUSD,9686.460000,12166.250000,2479.790000,KES,1,m5_velocity_missing,0,m5_velocity_missing,m5_trigger,None,0.000000,0.000000,0.000000,0.340000,0.000000,0.000000,None,None,None,m5_velocity_missing,0.000000,None,None,BEARISH,BEARISH,BULLISH,0,0,0,0,0.000000,0.000000,0.111276,1.000000,0.548967,0.253196,4743.720000,4748.460000,4734.690000,4735.870000,13.770000,7.850000,0.570080,1,4730.490000,4730.490000,0.000000,0,0,0.000000,,,,,
2,standard_live,M15,2026-05-11T16:45:00+00:00,2026,20,2026-W20,standard-live-2026-W20,0,16,XAUUSD,9686.460000,11746.490000,2060.030000,KES,1,m5_velocity_missing,0,m5_velocity_missing,m5_trigger,None,0.000000,0.000000,0.000000,0.350000,0.000000,0.000000,None,None,None,m5_velocity_missing,0.000000,None,None,BEARISH,BEARISH,BULLISH,0,0,0,0,0.000000,0.000000,0.045847,1.000000,0.548967,0.106452,4743.720000,4748.460000,4734.690000,4735.870000,13.770000,7.850000,0.570080,1,4727.245000,4727.245000,0.000000,0,0,0.000000,,,,,
2,standard_live,M15,2026-05-11T16:45:00+00:00,2026,20,2026-W20,standard-live-2026-W20,0,16,XAUUSD,9686.460000,11144.630000,1458.170000,KES,1,m5_velocity_missing,0,m5_velocity_missing,m5_trigger,None,0.000000,0.000000,0.000000,0.350000,0.000000,0.000000,None,None,None,m5_velocity_missing,0.000000,None,None,BEARISH,BEARISH,BULLISH,0,0,0,0,0.000000,0.000000,0.000000,1.000000,0.548967,0.000000,4743.720000,4748.460000,4734.690000,4735.870000,13.770000,7.850000,0.570080,1,4722.585000,4722.585000,0.000000,0,0,0.000000,,,,,
2,standard_live,M15,2026-05-11T16:45:00+00:00,2026,20,2026-W20,standard-live-2026-W20,0,16,XAUUSD,9686.460000,10979.310000,1292.850000,KES,1,m5_velocity_missing,0,m5_velocity_missing,m5_trigger,None,0.000000,0.000000,0.000000,0.350000,0.000000,0.000000,None,None,None,m5_velocity_missing,0.000000,None,None,BEARISH,BEARISH,BULLISH,0,0,0,0,0.000000,0.000000,0.000000,1.000000,0.548967,0.000000,4743.720000,4748.460000,4734.690000,4735.870000,13.770000,7.850000,0.570080,1,4721.305000,4721.305000,0.000000,0,0,0.000000,,,,,
2,standard_live,M15,2026-05-11T16:45:00+00:00,2026,20,2026-W20,standard-live-2026-W20,0,16,XAUUSD,9686.460000,11535.970000,1849.510000,KES,1,m5_velocity_missing,0,m5_velocity_missing,m5_trigger,None,0.000000,0.000000,0.000000,0.350000,0.000000,0.000000,None,None,None,m5_velocity_missing,0.000000,None,None,BEARISH,BEARISH,BULLISH,0,0,0,0,0.000000,0.000000,0.014151,1.000000,0.548967,0.032857,4743.720000,4748.460000,4734.690000,4735.870000,13.770000,7.850000,0.570080,1,4725.615000,4725.615000,0.000000,0,0,0.000000,,,,,
2,standard_live,M15,2026-05-11T16:45:00+00:00,2026,20,2026-W20,standard-live-2026-W20,0,16,XAUUSD,9686.460000,11320.280000,1633.820000,KES,1,m10_setup_not_ready,0,m10_setup_not_ready,m10_setup,None,0.000000,0.000000,0.000000,0.340000,0.000000,0.000000,None,None,None,m10_setup_not_ready,0.000000,None,None,BEARISH,BEARISH,BULLISH,0,0,0,0,0.000000,0.000000,0.000000,1.000000,0.548967,0.000000,4743.720000,4748.460000,4734.690000,4735.870000,13.770000,7.850000,0.570080,1,4723.940000,4723.940000,0.000000,0,0,0.000000,,,,,
2,standard_live,M15,2026-05-11T16:45:00+00:00,2026,20,2026-W20,standard-live-2026-W20,0,16,XAUUSD,9686.460000,11560.510000,1874.050000,KES,1,m10_setup_not_ready,0,m10_setup_not_ready,m10_setup,None,0.000000,0.000000,0.000000,0.340000,0.000000,0.000000,None,None,None,m10_setup_not_ready,0.000000,None,None,BEARISH,BEARISH,BULLISH,0,0,0,0,0.000000,0.000000,0.018210,1.000000,0.548967,0.041435,4743.720000,4748.460000,4734.690000,4735.870000,13.770000,7.850000,0.570080,1,4725.800000,4725.800000,0.000000,0,0,0.000000,,,,,
2,standard_live,M15,2026-05-11T16:45:00+00:00,2026,20,2026-W20,standard-live-2026-W20,0,16,XAUUSD,9686.460000,11854.980000,2168.520000,KES,1,m10_setup_not_ready,0,m10_setup_not_ready,m10_setup,None,0.000000,0.000000,0.000000,0.340000,0.000000,0.000000,None,None,None,m10_setup_not_ready,0.000000,None,None,BEARISH,BEARISH,BULLISH,0,0,0,0,0.000000,0.000000,0.063453,1.000000,0.548967,0.144379,4743.720000,4748.460000,4734.690000,4735.870000,13.770000,7.850000,0.570080,1,4728.080000,4728.080000,0.000000,0,0,0.000000,,,,,
2,standard_live,M15,2026-05-11T16:45:00+00:00,2026,20,2026-W20,standard-live-2026-W20,0,16,XAUUSD,9686.460000,11940.220000,2253.760000,KES,1,m10_setup_not_ready,0,m10_setup_not_ready,m10_setup,None,0.000000,0.000000,0.000000,0.340000,0.000000,0.000000,None,None,None,m10_setup_not_ready,0.000000,None,None,BEARISH,BEARISH,BULLISH,0,0,0,0,0.000000,0.000000,0.076549,1.000000,0.548967,0.174178,4743.720000,4748.460000,4734.690000,4735.870000,13.770000,7.850000,0.570080,1,4728.740000,4728.740000,0.000000,0,0,0.000000,,,,,
2,standard_live,M15,2026-05-11T16:45:00+00:00,2026,20,2026-W20,standard-live-2026-W20,0,16,XAUUSD,9686.460000,12228.240000,2541.780000,KES,1,m10_setup_not_ready,0,m10_setup_not_ready,m10_setup,None,0.000000,0.000000,0.000000,0.350000,0.000000,0.000000,None,None,None,m10_setup_not_ready,0.000000,None,None,BEARISH,BEARISH,BULLISH,0,0,0,0,0.000000,0.000000,0.118381,1.000000,0.548967,0.274867,4743.720000,4748.460000,4734.690000,4735.870000,13.770000,7.850000,0.570080,1,4730.975000,4730.975000,0.000000,0,0,0.000000,,,,,
2,standard_live,M15,2026-05-11T17:00:00+00:00,2026,20,2026-W20,standard-live-2026-W20,0,17,XAUUSD,9686.460000,12282.490000,2596.030000,KES,1,m15_velocity_missing,0,m15_velocity_missing,m15_trigger,None,0.000000,0.000000,0.000000,0.340000,0.000000,0.000000,None,None,None,m15_velocity_missing,0.000000,None,None,BULLISH,BEARISH,BULLISH,0,0,0,0,0.000000,0.000000,0.086353,1.000000,0.434755,0.293832,4735.950000,4738.440000,4718.400000,4730.870000,20.040000,5.080000,0.253493,1,4731.390000,4731.390000,0.000000,0,0,0.000000,,,,,
2,standard_live,M15,2026-05-11T17:00:00+00:00,2026,20,2026-W20,standard-live-2026-W20,0,17,XAUUSD,9686.460000,11885.980000,2199.520000,KES,1,m15_velocity_missing,0,m15_velocity_missing,m15_trigger,None,0.000000,0.000000,0.000000,0.350000,0.000000,0.000000,None,None,None,m15_velocity_missing,0.000000,None,None,BULLISH,BEARISH,BULLISH,0,0,0,0,0.000000,0.000000,0.044435,1.000000,0.434755,0.155216,4735.950000,4738.440000,4718.400000,4730.870000,20.040000,5.080000,0.253493,1,4728.325000,4728.325000,0.000000,0,0,0.000000,,,,,
2,standard_live,M15,2026-05-11T17:00:00+00:00,2026,20,2026-W20,standard-live-2026-W20,0,17,XAUUSD,9686.460000,11764.570000,2078.110000,KES,1,m15_velocity_missing,0,m15_velocity_missing,m15_trigger,None,0.000000,0.000000,0.000000,0.340000,0.000000,0.000000,None,None,None,m15_velocity_missing,0.000000,None,None,BULLISH,BEARISH,BULLISH,0,0,0,0,0.000000,0.000000,0.033408,1.000000,0.434755,0.113678,4735.950000,4738.440000,4718.400000,4730.870000,20.040000,5.080000,0.253493,1,4727.400000,4727.400000,0.000000,0,0,0.000000,,,,,
2,standard_live,M15,2026-05-11T17:00:00+00:00,2026,20,2026-W20,standard-live-2026-W20,0,17,XAUUSD,9686.460000,11932.480000,2246.020000,KES,1,m15_velocity_missing,0,m15_velocity_missing,m15_trigger,None,0.000000,0.000000,0.000000,0.340000,0.000000,0.000000,None,None,None,m15_velocity_missing,0.000000,None,None,BULLISH,BEARISH,BULLISH,0,0,0,0,0.000000,0.000000,0.050393,1.000000,0.434755,0.171472,4735.950000,4738.440000,4718.400000,4730.870000,20.040000,5.080000,0.253493,1,4728.680000,4728.680000,0.000000,0,0,0.000000,,,,,
2,standard_live,M15,2026-05-11T17:00:00+00:00,2026,20,2026-W20,standard-live-2026-W20,0,17,XAUUSD,9686.460000,12202.410000,2515.950000,KES,1,m15_velocity_missing,0,m15_velocity_missing,m15_trigger,None,0.000000,0.000000,0.000000,0.350000,0.000000,0.000000,None,None,None,m15_velocity_missing,0.000000,None,None,BULLISH,BEARISH,BULLISH,0,0,0,0,0.000000,0.000000,0.076104,1.000000,0.434755,0.265837,4735.950000,4738.440000,4718.400000,4730.870000,20.040000,5.080000,0.253493,1,4730.775000,4730.775000,0.000000,0,0,0.000000,,,,,
2,standard_live,M15,2026-05-11T17:00:00+00:00,2026,20,2026-W20,standard-live-2026-W20,0,17,XAUUSD,9686.460000,12217.910000,2531.450000,KES,1,m15_velocity_missing,0,m15_velocity_missing,m15_trigger,None,0.000000,0.000000,0.000000,0.340000,0.000000,0.000000,None,None,None,m15_velocity_missing,0.000000,None,None,BULLISH,BEARISH,BULLISH,0,0,0,0,0.000000,0.000000,0.079718,1.000000,0.434755,0.271256,4735.950000,4738.440000,4718.400000,4730.870000,20.040000,5.080000,0.253493,1,4730.890000,4730.890000,0.000000,0,0,0.000000,,,,,
2,standard_live,M15,2026-05-11T17:00:00+00:00,2026,20,2026-W20,standard-live-2026-W20,0,17,XAUUSD,9686.460000,12312.190000,2625.730000,KES,1,m15_velocity_missing,0,m15_velocity_missing,m15_trigger,None,0.000000,0.000000,0.000000,0.340000,0.000000,0.000000,None,None,None,m15_velocity_missing,0.000000,None,None,BULLISH,BEARISH,BULLISH,0,0,0,0,0.000000,0.000000,0.089404,1.000000,0.434755,0.304215,4735.950000,4738.440000,4718.400000,4730.870000,20.040000,5.080000,0.253493,1,4731.620000,4731.620000,0.000000,0,0,0.000000,,,,,
2,standard_live,M15,2026-05-11T17:00:00+00:00,2026,20,2026-W20,standard-live-2026-W20,0,17,XAUUSD,9686.460000,12440.060000,2753.600000,KES,1,m15_velocity_missing,0,m15_velocity_missing,m15_trigger,None,0.000000,0.000000,0.000000,0.350000,0.000000,0.000000,None,None,None,m15_velocity_missing,0.000000,None,None,BULLISH,BEARISH,BULLISH,0,0,0,0,0.000000,0.000000,0.099888,1.000000,0.434755,0.348917,4735.950000,4738.440000,4718.400000,4730.870000,20.040000,5.080000,0.253493,1,4732.615000,4732.615000,0.000000,0,0,0.000000,,,,,
2,standard_live,M15,2026-05-11T17:00:00+00:00,2026,20,2026-W20,standard-live-2026-W20,0,17,XAUUSD,9686.460000,12378.060000,2691.600000,KES,1,m15_velocity_missing,0,m15_velocity_missing,m15_trigger,None,0.000000,0.000000,0.000000,0.340000,0.000000,0.000000,None,None,None,m15_velocity_missing,0.000000,None,None,BULLISH,BEARISH,BULLISH,0,0,0,0,0.000000,0.000000,0.096172,1.000000,0.434755,0.327243,4735.950000,4738.440000,4718.400000,4730.870000,20.040000,5.080000,0.253493,1,4732.130000,4732.130000,0.000000,0,0,0.000000,,,,,
2,standard_live,M15,2026-05-11T17:00:00+00:00,2026,20,2026-W20,standard-live-2026-W20,0,17,XAUUSD,9686.460000,12427.140000,2740.680000,KES,1,m15_velocity_missing,0,m15_velocity_missing,m15_trigger,None,0.000000,0.000000,0.000000,0.340000,0.000000,0.000000,None,None,None,m15_velocity_missing,0.000000,None,None,BULLISH,BEARISH,BULLISH,0,0,0,0,0.000000,0.000000,0.101214,1.000000,0.434755,0.344400,4735.950000,4738.440000,4718.400000,4730.870000,20.040000,5.080000,0.253493,1,4732.510000,4732.510000,0.000000,0,0,0.000000,,,,,
2,standard_live,M15,2026-05-11T17:00:00+00:00,2026,20,2026-W20,standard-live-2026-W20,0,17,XAUUSD,9686.460000,12436.180000,2749.720000,KES,1,m15_velocity_missing,0,m15_velocity_missing,m15_trigger,None,0.000000,0.000000,0.000000,0.340000,0.000000,0.000000,None,None,None,m15_velocity_missing,0.000000,None,None,BULLISH,BEARISH,BULLISH,0,0,0,0,0.000000,0.000000,0.102143,1.000000,0.434755,0.347561,4735.950000,4738.440000,4718.400000,4730.870000,20.040000,5.080000,0.253493,1,4732.580000,4732.580000,0.000000,0,0,0.000000,,,,,
2,standard_live,M15,2026-05-11T17:00:00+00:00,2026,20,2026-W20,standard-live-2026-W20,0,17,XAUUSD,9686.460000,11692.250000,2005.790000,KES,1,m15_velocity_missing,0,m15_velocity_missing,m15_trigger,None,0.000000,0.000000,0.000000,0.350000,0.000000,0.000000,None,None,None,m15_velocity_missing,0.000000,None,None,BULLISH,BEARISH,BULLISH,0,0,0,0,0.000000,0.000000,0.025047,1.000000,0.434755,0.087490,4735.950000,4738.440000,4718.400000,4730.870000,20.040000,5.080000,0.253493,1,4726.825000,4726.825000,0.000000,0,0,0.000000,,,,,
2,standard_live,M15,2026-05-11T17:00:00+00:00,2026,20,2026-W20,standard-live-2026-W20,0,17,XAUUSD,9686.460000,11821.400000,2134.940000,KES,1,m15_velocity_missing,0,m15_velocity_missing,m15_trigger,None,0.000000,0.000000,0.000000,0.350000,0.000000,0.000000,None,None,None,m15_velocity_missing,0.000000,None,None,BULLISH,BEARISH,BULLISH,0,0,0,0,0.000000,0.000000,0.037972,1.000000,0.434755,0.132640,4735.950000,4738.440000,4718.400000,4730.870000,20.040000,5.080000,0.253493,1,4727.825000,4727.825000,0.000000,0,0,0.000000,,,,,
2,standard_live,M15,2026-05-11T17:00:00+00:00,2026,20,2026-W20,standard-live-2026-W20,0,17,XAUUSD,9686.460000,11652.210000,1965.750000,KES,1,m15_velocity_missing,0,m15_velocity_missing,m15_trigger,None,0.000000,0.000000,0.000000,0.350000,0.000000,0.000000,None,None,None,m15_velocity_missing,0.000000,None,None,BULLISH,BEARISH,BULLISH,0,0,0,0,0.000000,0.000000,0.021040,1.000000,0.434755,0.073493,4735.950000,4738.440000,4718.400000,4730.870000,20.040000,5.080000,0.253493,1,4726.515000,4726.515000,0.000000,0,0,0.000000,,,,,
2,standard_live,M15,2026-05-11T17:00:00+00:00,2026,20,2026-W20,standard-live-2026-W20,0,17,XAUUSD,9686.460000,11579.880000,1893.420000,KES,1,m15_velocity_missing,0,m15_velocity_missing,m15_trigger,None,0.000000,0.000000,0.000000,0.350000,0.000000,0.000000,None,None,None,m15_velocity_missing,0.000000,None,None,BULLISH,BEARISH,BULLISH,0,0,0,0,0.000000,0.000000,0.013801,1.000000,0.434755,0.048207,4735.950000,4738.440000,4718.400000,4730.870000,20.040000,5.080000,0.253493,1,4725.955000,4725.955000,0.000000,0,0,0.000000,,,,,
2,standard_live,M15,2026-05-11T17:15:00+00:00,2026,20,2026-W20,standard-live-2026-W20,0,17,XAUUSD,9686.460000,11572.130000,1885.670000,KES,1,m30_setup_not_ready,0,m30_setup_not_ready,m30_setup,None,0.000000,0.000000,0.000000,0.350000,0.000000,0.000000,None,None,None,m30_setup_not_ready,0.000000,None,None,BEARISH,BEARISH,BULLISH,0,0,0,0,0.000000,0.000000,0.004459,1.000000,0.343280,0.045498,4730.890000,4733.780000,4724.510000,4724.960000,9.270000,5.930000,0.639698,1,4725.895000,4725.895000,0.000000,0,0,0.000000,,,,,
2,standard_live,M15,2026-05-11T17:15:00+00:00,2026,20,2026-W20,standard-live-2026-W20,0,17,XAUUSD,9686.460000,11782.650000,2096.190000,KES,1,m30_setup_not_ready,0,m30_setup_not_ready,m30_setup,None,0.000000,0.000000,0.000000,0.350000,0.000000,0.000000,None,None,None,m30_setup_not_ready,0.000000,None,None,BEARISH,BEARISH,BULLISH,0,0,0,0,0.000000,0.000000,0.011760,1.000000,0.343280,0.119999,4730.890000,4733.780000,4724.510000,4724.960000,9.270000,5.930000,0.639698,1,4727.545000,4727.545000,0.000000,0,0,0.000000,,,,,
2,standard_live,M15,2026-05-11T17:15:00+00:00,2026,20,2026-W20,standard-live-2026-W20,0,17,XAUUSD,9686.460000,10691.290000,1004.830000,KES,1,m30_setup_not_ready,0,m30_setup_not_ready,m30_setup,None,0.000000,0.000000,0.000000,0.350000,0.000000,0.000000,None,None,None,m30_setup_not_ready,0.000000,None,None,BEARISH,BEARISH,BULLISH,0,0,0,0,0.000000,0.000000,0.000000,1.000000,0.343280,0.000000,4730.890000,4733.780000,4724.510000,4724.960000,9.270000,5.930000,0.639698,1,4719.075000,4719.075000,0.000000,0,0,0.000000,,,,,
2,standard_live,M15,2026-05-11T17:15:00+00:00,2026,20,2026-W20,standard-live-2026-W20,0,17,XAUUSD,9686.460000,10566.010000,879.550000,KES,1,m30_setup_not_ready,0,m30_setup_not_ready,m30_setup,None,0.000000,0.000000,0.000000,0.350000,0.000000,0.000000,None,None,None,m30_setup_not_ready,0.000000,None,None,BEARISH,BEARISH,BULLISH,0,0,0,0,0.000000,0.000000,0.000000,1.000000,0.343280,0.000000,4730.890000,4733.780000,4724.510000,4724.960000,9.270000,5.930000,0.639698,1,4718.105000,4718.105000,0.000000,0,0,0.000000,,,,,
2,standard_live,M15,2026-05-11T17:15:00+00:00,2026,20,2026-W20,standard-live-2026-W20,0,17,XAUUSD,9686.460000,10523.390000,836.930000,KES,1,m30_setup_not_ready,0,m30_setup_not_ready,m30_setup,None,0.000000,0.000000,0.000000,0.350000,0.000000,0.000000,None,None,None,m30_setup_not_ready,0.000000,None,None,BEARISH,BEARISH,BULLISH,0,0,0,0,0.000000,0.000000,0.000000,1.000000,0.343280,0.000000,4730.890000,4733.780000,4724.510000,4724.960000,9.270000,5.930000,0.639698,1,4717.775000,4717.775000,0.000000,0,0,0.000000,,,,,
2,standard_live,M15,2026-05-11T17:15:00+00:00,2026,20,2026-W20,standard-live-2026-W20,0,17,XAUUSD,9686.460000,10940.560000,1254.100000,KES,1,m30_setup_not_ready,0,m30_setup_not_ready,m30_setup,None,0.000000,0.000000,0.000000,0.350000,0.000000,0.000000,None,None,None,m30_setup_not_ready,0.000000,None,None,BEARISH,BEARISH,BULLISH,0,0,0,0,0.000000,0.000000,0.000000,1.000000,0.343280,0.000000,4730.890000,4733.780000,4724.510000,4724.960000,9.270000,5.930000,0.639698,1,4721.005000,4721.005000,0.000000,0,0,0.000000,,,,,
2,standard_live,M15,2026-05-11T17:15:00+00:00,2026,20,2026-W20,standard-live-2026-W20,0,17,XAUUSD,9686.460000,11411.980000,1725.520000,KES,1,m30_setup_not_ready,0,m30_setup_not_ready,m30_setup,None,0.000000,0.000000,0.000000,0.350000,0.000000,0.000000,None,None,None,m30_setup_not_ready,0.000000,None,None,BEARISH,BEARISH,BULLISH,0,0,0,0,0.000000,0.000000,0.000000,1.000000,0.343280,0.000000,4730.890000,4733.780000,4724.510000,4724.960000,9.270000,5.930000,0.639698,1,4724.655000,4724.655000,0.000000,0,0,0.000000,,,,,
2,standard_live,M15,2026-05-11T17:15:00+00:00,2026,20,2026-W20,standard-live-2026-W20,0,17,XAUUSD,9686.460000,11317.690000,1631.230000,KES,1,m30_setup_not_ready,0,m30_setup_not_ready,m30_setup,None,0.000000,0.000000,0.000000,0.350000,0.000000,0.000000,None,None,None,m30_setup_not_ready,0.000000,None,None,BEARISH,BEARISH,BULLISH,0,0,0,0,0.000000,0.000000,0.000000,1.000000,0.343280,0.000000,4730.890000,4733.780000,4724.510000,4724.960000,9.270000,5.930000,0.639698,1,4723.925000,4723.925000,0.000000,0,0,0.000000,,,,,
2,standard_live,M15,2026-05-11T17:15:00+00:00,2026,20,2026-W20,standard-live-2026-W20,0,17,XAUUSD,9686.460000,11856.270000,2169.810000,KES,1,m30_setup_not_ready,0,m30_setup_not_ready,m30_setup,None,0.000000,0.000000,0.000000,0.350000,0.000000,0.000000,None,None,None,m30_setup_not_ready,0.000000,None,None,BEARISH,BEARISH,BULLISH,0,0,0,0,0.000000,0.000000,0.014194,1.000000,0.343280,0.144830,4730.890000,4733.780000,4724.510000,4724.960000,9.270000,5.930000,0.639698,1,4728.095000,4728.095000,0.000000,0,0,0.000000,,,,,
2,standard_live,M15,2026-05-11T17:15:00+00:00,2026,20,2026-W20,standard-live-2026-W20,0,17,XAUUSD,9686.460000,11803.320000,2116.860000,KES,1,m30_setup_not_ready,0,m30_setup_not_ready,m30_setup,None,0.000000,0.000000,0.000000,0.350000,0.000000,0.000000,None,None,None,m30_setup_not_ready,0.000000,None,None,BEARISH,BEARISH,BULLISH,0,0,0,0,0.000000,0.000000,0.012380,1.000000,0.343280,0.126319,4730.890000,4733.780000,4724.510000,4724.960000,9.270000,5.930000,0.639698,1,4727.685000,4727.685000,0.000000,0,0,0.000000,,,,,
2,standard_live,M15,2026-05-11T17:15:00+00:00,2026,20,2026-W20,standard-live-2026-W20,0,17,XAUUSD,9686.460000,11916.980000,2230.520000,KES,1,m30_setup_not_ready,0,m30_setup_not_ready,m30_setup,None,0.000000,0.000000,0.000000,0.340000,0.000000,0.000000,None,None,None,m30_setup_not_ready,0.000000,None,None,BULLISH,BEARISH,BULLISH,0,0,0,0,0.000000,0.000000,0.016839,1.000000,0.343280,0.166054,4730.890000,4733.780000,4724.510000,4724.960000,9.270000,5.930000,0.639698,1,4728.560000,4728.560000,0.000000,0,0,0.000000,,,,,
2,standard_live,M15,2026-05-11T17:15:00+00:00,2026,20,2026-W20,standard-live-2026-W20,0,17,XAUUSD,9686.460000,11946.680000,2260.220000,KES,1,m30_setup_not_ready,0,m30_setup_not_ready,m30_setup,None,0.000000,0.000000,0.000000,0.340000,0.000000,0.000000,None,None,None,m30_setup_not_ready,0.000000,None,None,BULLISH,BEARISH,BULLISH,0,0,0,0,0.000000,0.000000,0.017892,1.000000,0.343280,0.176437,4730.890000,4733.780000,4724.510000,4724.960000,9.270000,5.930000,0.639698,1,4728.790000,4728.790000,0.000000,0,0,0.000000,,,,,
2,standard_live,M15,2026-05-11T17:15:00+00:00,2026,20,2026-W20,standard-live-2026-W20,0,17,XAUUSD,9686.460000,12273.450000,2586.990000,KES,1,m30_setup_not_ready,0,m30_setup_not_ready,m30_setup,None,0.000000,0.000000,0.000000,0.340000,0.000000,0.000000,None,None,None,m30_setup_not_ready,0.000000,None,None,BULLISH,BEARISH,BULLISH,0,0,0,0,0.000000,0.000000,0.029476,1.000000,0.343280,0.290672,4730.890000,4733.780000,4724.510000,4724.960000,9.270000,5.930000,0.639698,1,4731.320000,4731.320000,0.000000,0,0,0.000000,,,,,
