timestamp,tick_dir,fib_zone,rsi,sar_dir,target_price
2026-05-10T12:01:35.243083+00:00,BULLISH,in_market_mover,73.4,BULLISH,5022.3756
2026-05-10T12:01:35.333161+00:00,BULLISH,in_market_mover,73.4,BULLISH,5022.3756
2026-05-10T12:01:37.628846+00:00,BULLISH,in_market_mover,70.96,BULLISH,5022.3571
2026-05-10T12:01:37.705313+00:00,BULLISH,in_market_mover,70.96,BULLISH,5022.3571
2026-05-10T12:01:38.536905+00:00,BULLISH,in_market_mover,70.96,BULLISH,5022.3571
2026-05-10T12:01:40.048829+00:00,BULLISH,in_market_mover,80.76,BULLISH,5022.3394
2026-05-10T12:01:40.661570+00:00,BULLISH,in_market_mover,80.76,BULLISH,5022.3394
2026-05-10T12:01:40.726284+00:00,BULLISH,in_market_mover,80.76,BULLISH,5022.3394
2026-05-10T12:01:40.826364+00:00,BULLISH,in_market_mover,80.76,BULLISH,5022.3394
2026-05-10T12:01:40.909534+00:00,BULLISH,in_market_mover,80.76,BULLISH,5022.3394
2026-05-10T12:01:40.995603+00:00,BULLISH,in_market_mover,80.76,BULLISH,5022.3394
2026-05-10T12:01:41.055565+00:00,BULLISH,in_market_mover,80.76,BULLISH,5022.3394
2026-05-10T12:01:41.109184+00:00,BULLISH,in_market_mover,80.76,BULLISH,5022.3394
2026-05-10T12:01:41.161706+00:00,BULLISH,in_market_mover,80.76,BULLISH,5022.3394
2026-05-10T12:01:41.566405+00:00,BULLISH,in_market_mover,80.76,BULLISH,5022.3394
2026-05-10T12:01:41.638104+00:00,BULLISH,in_market_mover,80.76,BULLISH,5022.3394
2026-05-10T12:01:41.677754+00:00,BEARISH,in_market_mover,27.54,BEARISH,5019.530200000013
2026-05-10T12:01:41.696928+00:00,BULLISH,in_market_mover,80.76,BULLISH,5022.3394
2026-05-10T12:01:41.762847+00:00,BEARISH,in_market_mover,27.54,BEARISH,5019.530200000013
2026-05-10T12:01:41.762847+00:00,BULLISH,in_market_mover,80.76,BULLISH,5022.3394
2026-05-10T12:01:41.826237+00:00,BEARISH,in_market_mover,27.54,BEARISH,5019.530200000013
2026-05-10T12:01:41.834244+00:00,BULLISH,in_market_mover,80.76,BULLISH,5022.3394
2026-05-10T12:01:41.894281+00:00,BULLISH,in_market_mover,80.76,BULLISH,5022.3394
2026-05-10T12:01:41.875333+00:00,BEARISH,in_market_mover,27.54,BEARISH,5019.530200000013
2026-05-10T12:01:42.000620+00:00,BEARISH,in_market_mover,27.54,BEARISH,5019.530200000013
2026-05-10T12:01:42.083816+00:00,BEARISH,in_market_mover,27.54,BEARISH,5019.530200000013
2026-05-10T12:01:42.193526+00:00,BEARISH,in_market_mover,27.54,BEARISH,5019.530200000013
2026-05-10T12:01:42.266064+00:00,BEARISH,in_market_mover,27.54,BEARISH,5019.530200000013
2026-05-10T12:01:42.410067+00:00,BEARISH,in_market_mover,27.54,BEARISH,5019.530200000013
2026-05-10T12:01:42.457876+00:00,BEARISH,in_market_mover,27.54,BEARISH,5019.530200000013
2026-05-10T12:01:42.557780+00:00,BEARISH,in_market_mover,27.54,BEARISH,5019.530200000013
2026-05-10T12:01:42.566300+00:00,BULLISH,in_market_mover,81.89,BULLISH,5022.3862
2026-05-10T12:01:42.657160+00:00,BULLISH,in_market_mover,81.89,BULLISH,5022.3862
2026-05-10T12:01:42.647651+00:00,BEARISH,in_market_mover,27.54,BEARISH,5019.530200000013
2026-05-10T12:01:42.697671+00:00,BULLISH,in_market_mover,81.89,BULLISH,5022.3862
2026-05-10T12:01:42.758190+00:00,BULLISH,in_market_mover,81.89,BULLISH,5022.3862
2026-05-10T12:01:42.811402+00:00,BULLISH,in_market_mover,81.89,BULLISH,5022.3862
2026-05-10T12:01:42.859643+00:00,BULLISH,in_market_mover,81.89,BULLISH,5022.3862
2026-05-10T12:01:42.918898+00:00,BULLISH,in_market_mover,81.89,BULLISH,5022.3862
2026-05-10T12:01:43.009666+00:00,BULLISH,in_market_mover,81.89,BULLISH,5022.3862
2026-05-10T12:01:43.055934+00:00,BULLISH,in_market_mover,81.89,BULLISH,5022.3862
2026-05-10T12:01:43.311270+00:00,BULLISH,in_market_mover,81.89,BULLISH,5022.3862
2026-05-10T12:01:43.871628+00:00,BULLISH,in_market_mover,81.89,BULLISH,5022.3862
2026-05-10T12:01:43.932658+00:00,BULLISH,in_market_mover,81.89,BULLISH,5022.3862
2026-05-10T12:01:43.988642+00:00,BULLISH,in_market_mover,81.89,BULLISH,5022.3862
2026-05-10T12:01:44.043671+00:00,BULLISH,in_market_mover,81.89,BULLISH,5022.3862
2026-05-10T12:01:44.094697+00:00,BULLISH,in_market_mover,81.89,BULLISH,5022.3862
2026-05-10T12:01:44.150687+00:00,BULLISH,in_market_mover,81.89,BULLISH,5022.3862
2026-05-10T12:01:44.533838+00:00,BULLISH,in_market_mover,74.8,BULLISH,5022.3862
2026-05-10T12:01:44.583868+00:00,BULLISH,in_market_mover,74.8,BULLISH,5022.3862
2026-05-10T12:01:44.636902+00:00,BULLISH,in_market_mover,74.8,BULLISH,5022.3862
2026-05-10T12:01:44.698549+00:00,BULLISH,in_market_mover,74.8,BULLISH,5022.3862
2026-05-10T12:01:44.758502+00:00,BULLISH,in_market_mover,74.8,BULLISH,5022.3862
2026-05-10T12:01:44.874733+00:00,BULLISH,in_market_mover,74.8,BULLISH,5022.3862
2026-05-10T12:01:44.935214+00:00,BULLISH,in_market_mover,74.8,BULLISH,5022.3862
2026-05-10T12:01:45.974797+00:00,BULLISH,in_market_mover,76.72,BULLISH,5022.3862
2026-05-10T12:01:46.023515+00:00,BULLISH,in_market_mover,76.72,BULLISH,5022.3862
2026-05-10T12:01:46.922452+00:00,BULLISH,in_market_mover,76.72,BULLISH,5022.3881
2026-05-10T12:01:46.985231+00:00,BULLISH,in_market_mover,76.72,BULLISH,5022.3881
2026-05-10T12:01:47.049219+00:00,BULLISH,in_market_mover,76.72,BULLISH,5022.3881
2026-05-10T12:01:47.105210+00:00,BULLISH,in_market_mover,76.72,BULLISH,5022.3881
2026-05-10T12:01:47.199694+00:00,BULLISH,in_market_mover,76.72,BULLISH,5022.3881
2026-05-10T12:01:47.266607+00:00,BULLISH,in_market_mover,76.72,BULLISH,5022.3881
2026-05-10T12:01:47.306621+00:00,BULLISH,in_market_mover,30.73,BEARISH,5019.517300000013
2026-05-10T12:01:47.338619+00:00,BULLISH,in_market_mover,76.72,BULLISH,5022.3881
2026-05-10T12:01:47.357414+00:00,BULLISH,in_market_mover,30.73,BEARISH,5019.517300000013
2026-05-10T12:01:47.390640+00:00,BULLISH,in_market_mover,76.72,BULLISH,5022.3881
2026-05-10T12:01:47.409148+00:00,BULLISH,in_market_mover,30.73,BEARISH,5019.517300000013
2026-05-10T12:01:47.449157+00:00,BULLISH,in_market_mover,76.72,BULLISH,5022.3881
2026-05-10T12:01:47.465152+00:00,BULLISH,in_market_mover,30.73,BEARISH,5019.517300000013
2026-05-10T12:01:47.524681+00:00,BULLISH,in_market_mover,76.72,BULLISH,5022.3881
2026-05-10T12:01:47.540683+00:00,BULLISH,in_market_mover,30.73,BEARISH,5019.517300000013
2026-05-10T12:01:47.631115+00:00,BULLISH,in_market_mover,76.72,BULLISH,5022.3881
2026-05-10T12:01:47.660662+00:00,BULLISH,in_market_mover,30.73,BEARISH,5019.517300000013
2026-05-10T12:01:47.799195+00:00,BULLISH,in_market_mover,30.73,BEARISH,5019.517300000013
2026-05-10T12:01:47.917940+00:00,BULLISH,in_market_mover,30.73,BEARISH,5019.517300000013
2026-05-10T12:01:47.991620+00:00,BULLISH,in_market_mover,30.73,BEARISH,5019.517300000013
2026-05-10T12:01:48.055229+00:00,BULLISH,in_market_mover,30.73,BEARISH,5019.517300000013
2026-05-10T12:01:48.991174+00:00,BULLISH,in_market_mover,75.37,BULLISH,5022.3881
2026-05-10T12:01:49.126734+00:00,BULLISH,in_market_mover,75.37,BULLISH,5022.3881
2026-05-10T12:01:49.202851+00:00,BULLISH,in_market_mover,75.37,BULLISH,5022.3881
2026-05-10T12:01:49.251664+00:00,BULLISH,in_market_mover,75.37,BULLISH,5022.3881
2026-05-10T12:01:49.775149+00:00,BULLISH,in_market_mover,57.32,BULLISH,5019.505300000013
2026-05-10T12:01:49.799771+00:00,BULLISH,in_market_mover,57.32,BULLISH,5019.505300000013
2026-05-10T12:01:49.823765+00:00,BULLISH,in_market_mover,57.32,BULLISH,5019.505300000013
2026-05-10T12:01:49.847759+00:00,BULLISH,in_market_mover,57.32,BULLISH,5019.505300000013
2026-05-10T12:01:49.871761+00:00,BULLISH,in_market_mover,57.32,BULLISH,5019.505300000013
2026-05-10T12:01:49.895749+00:00,BULLISH,in_market_mover,57.32,BULLISH,5019.505300000013
2026-05-10T12:01:49.951730+00:00,BULLISH,in_market_mover,58.63,BULLISH,5019.505300000013
2026-05-10T12:01:50.080802+00:00,BULLISH,in_market_mover,58.63,BULLISH,5019.505300000013
2026-05-10T12:01:51.887836+00:00,BULLISH,in_market_mover,67.07,BEARISH,5022.3881
2026-05-10T12:01:51.953330+00:00,BULLISH,in_market_mover,67.07,BEARISH,5022.3881
2026-05-10T12:01:52.007279+00:00,BULLISH,in_market_mover,67.07,BEARISH,5022.3881
2026-05-10T12:01:52.049301+00:00,BULLISH,in_market_mover,67.07,BEARISH,5022.3881
2026-05-10T12:01:53.508585+00:00,BULLISH,in_market_mover,69.9,BEARISH,5022.3881
2026-05-10T12:01:53.556580+00:00,BULLISH,in_market_mover,69.9,BEARISH,5022.3881
2026-05-10T12:01:53.602132+00:00,BULLISH,in_market_mover,69.9,BEARISH,5022.3881
2026-05-10T12:01:54.434657+00:00,BULLISH,in_market_mover,69.97,BEARISH,5022.3881
2026-05-10T12:01:54.495748+00:00,BULLISH,in_market_mover,69.97,BEARISH,5022.3881
2026-05-10T12:01:54.607728+00:00,BULLISH,in_market_mover,69.97,BEARISH,5022.3881
2026-05-10T12:01:54.671710+00:00,BULLISH,in_market_mover,69.97,BEARISH,5022.3881
2026-05-10T12:01:54.743698+00:00,BULLISH,in_market_mover,69.97,BEARISH,5022.3881
2026-05-10T12:01:54.845728+00:00,BULLISH,in_market_mover,69.97,BEARISH,5022.3881
2026-05-10T12:01:54.917710+00:00,BULLISH,in_market_mover,69.97,BEARISH,5022.3881
2026-05-10T12:01:55.148353+00:00,BULLISH,in_market_mover,69.97,BEARISH,5022.3881
2026-05-10T12:01:55.867840+00:00,BULLISH,in_market_mover,69.97,BEARISH,5022.3881
2026-05-10T12:01:56.116301+00:00,BULLISH,in_market_mover,69.97,BEARISH,5022.3881
2026-05-10T12:01:56.192337+00:00,BULLISH,in_market_mover,69.97,BEARISH,5022.3881
2026-05-10T12:01:56.261413+00:00,BULLISH,in_market_mover,69.97,BEARISH,5022.3881
2026-05-10T12:01:56.341399+00:00,BULLISH,in_market_mover,69.97,BEARISH,5022.3881
2026-05-10T12:01:56.397386+00:00,BULLISH,in_market_mover,69.97,BEARISH,5022.3881
2026-05-10T12:01:56.450964+00:00,BULLISH,in_market_mover,69.97,BEARISH,5022.3881
2026-05-10T12:01:56.508212+00:00,BULLISH,in_market_mover,69.97,BEARISH,5022.3881
2026-05-10T12:01:56.564199+00:00,BULLISH,in_market_mover,69.64,BEARISH,5022.3881
2026-05-10T12:01:56.614797+00:00,BULLISH,in_market_mover,69.64,BEARISH,5022.3881
2026-05-10T12:01:56.667504+00:00,BULLISH,in_market_mover,69.64,BEARISH,5022.3881
2026-05-10T12:01:56.715491+00:00,BULLISH,in_market_mover,69.64,BEARISH,5022.3881
2026-05-10T12:01:56.774078+00:00,BULLISH,in_market_mover,69.64,BEARISH,5022.3881
2026-05-10T12:01:56.849107+00:00,BULLISH,in_market_mover,69.64,BEARISH,5022.3881
2026-05-10T12:01:57.887622+00:00,BULLISH,in_market_mover,49.9,BULLISH,5019.541800000014
2026-05-10T12:01:58.119582+00:00,BULLISH,in_market_mover,49.9,BULLISH,5019.541800000014
2026-05-10T12:01:58.184793+00:00,BULLISH,in_market_mover,49.9,BULLISH,5019.541800000014
2026-05-10T12:01:58.246403+00:00,BULLISH,in_market_mover,49.9,BULLISH,5019.541800000014
2026-05-10T12:01:58.483132+00:00,BULLISH,in_market_mover,71.05,BULLISH,5022.3881
2026-05-10T12:01:58.475135+00:00,BULLISH,in_market_mover,49.9,BULLISH,5019.541800000014
2026-05-10T12:01:58.544681+00:00,BULLISH,in_market_mover,71.05,BULLISH,5022.3881
2026-05-10T12:01:58.619541+00:00,BULLISH,in_market_mover,71.05,BULLISH,5022.3881
2026-05-10T12:01:58.667239+00:00,BULLISH,in_market_mover,71.05,BULLISH,5022.3881
2026-05-10T12:01:58.717478+00:00,BULLISH,in_market_mover,71.05,BULLISH,5022.3881
2026-05-10T12:01:58.809870+00:00,BULLISH,in_market_mover,71.05,BULLISH,5022.3881
2026-05-10T12:01:58.897854+00:00,BULLISH,in_market_mover,71.05,BULLISH,5022.3881
2026-05-10T12:01:59.133883+00:00,BULLISH,in_market_mover,71.05,BULLISH,5022.3881
2026-05-10T12:01:59.221871+00:00,BULLISH,in_market_mover,71.05,BULLISH,5022.3881
2026-05-10T12:01:59.277866+00:00,BULLISH,in_market_mover,71.05,BULLISH,5022.3881
2026-05-10T12:01:59.731301+00:00,BULLISH,in_market_mover,57.95,BULLISH,5019.541800000014
2026-05-10T12:01:59.789405+00:00,BULLISH,in_market_mover,71.05,BULLISH,5022.3881
2026-05-10T12:01:59.794394+00:00,BULLISH,in_market_mover,57.95,BULLISH,5019.541800000014
2026-05-10T12:01:59.858384+00:00,BULLISH,in_market_mover,57.95,BULLISH,5019.541800000014
2026-05-10T12:01:59.858384+00:00,BULLISH,in_market_mover,71.05,BULLISH,5022.4376
2026-05-10T12:01:59.908408+00:00,BULLISH,in_market_mover,57.95,BULLISH,5019.541800000014
2026-05-10T12:01:59.924404+00:00,BULLISH,in_market_mover,71.05,BULLISH,5022.4376
2026-05-10T12:01:59.959460+00:00,BULLISH,in_market_mover,57.95,BULLISH,5019.541800000014
2026-05-10T12:01:59.997986+00:00,BULLISH,in_market_mover,71.05,BULLISH,5022.4376
2026-05-10T12:02:00.066141+00:00,BULLISH,in_market_mover,71.05,BULLISH,5022.4376
2026-05-10T12:02:00.082139+00:00,BULLISH,in_market_mover,57.95,BULLISH,5019.541800000014
2026-05-10T12:02:00.114132+00:00,BULLISH,in_market_mover,71.05,BULLISH,5022.4376
2026-05-10T12:02:00.488646+00:00,BULLISH,in_market_mover,57.95,BULLISH,5019.541800000014
2026-05-10T12:02:00.570664+00:00,BULLISH,in_market_mover,57.95,BULLISH,5019.541800000014
2026-05-10T12:02:00.620965+00:00,BULLISH,in_market_mover,57.95,BULLISH,5019.541800000014
2026-05-10T12:02:00.683491+00:00,BULLISH,in_market_mover,57.95,BULLISH,5019.541800000014
2026-05-10T12:02:00.675498+00:00,BULLISH,in_market_mover,71.05,BULLISH,5022.4376
2026-05-10T12:02:00.772041+00:00,BULLISH,in_market_mover,71.05,BULLISH,5022.4376
2026-05-10T12:02:00.868041+00:00,BULLISH,in_market_mover,71.05,BULLISH,5022.4376
2026-05-10T12:02:00.980023+00:00,BULLISH,in_market_mover,71.05,BULLISH,5022.4376
2026-05-10T12:02:01.042320+00:00,BULLISH,in_market_mover,71.05,BULLISH,5022.4376
2026-05-10T12:02:01.106326+00:00,BULLISH,in_market_mover,71.05,BULLISH,5022.4376
2026-05-10T12:02:01.153426+00:00,BULLISH,in_market_mover,56.46,BULLISH,5022.4376
2026-05-10T12:02:01.200370+00:00,BULLISH,in_market_mover,56.46,BULLISH,5022.4376
2026-05-10T12:02:01.488456+00:00,BULLISH,in_market_mover,56.46,BULLISH,5022.4376
2026-05-10T12:02:01.544448+00:00,BULLISH,in_market_mover,56.46,BULLISH,5022.4376
2026-05-10T12:02:01.613538+00:00,BULLISH,in_market_mover,56.46,BULLISH,5022.4376
2026-05-10T12:02:01.675292+00:00,BULLISH,in_market_mover,56.46,BULLISH,5022.4376
2026-05-10T12:02:01.732302+00:00,BULLISH,in_market_mover,56.46,BULLISH,5022.4376
2026-05-10T12:02:03.322770+00:00,BULLISH,in_market_mover,57.02,BULLISH,5022.430200000001
2026-05-10T12:02:03.346759+00:00,BULLISH,in_market_mover,57.02,BULLISH,5022.430200000001
2026-05-10T12:02:03.372280+00:00,BULLISH,in_market_mover,57.02,BULLISH,5022.430200000001
2026-05-10T12:02:03.449670+00:00,BULLISH,in_market_mover,57.02,BULLISH,5022.430200000001
2026-05-10T12:02:04.191417+00:00,BULLISH,in_market_mover,57.02,BULLISH,5022.430200000001
2026-05-10T12:02:04.239404+00:00,BULLISH,in_market_mover,57.02,BULLISH,5022.430200000001
2026-05-10T12:02:04.279402+00:00,BULLISH,in_market_mover,59.7,BULLISH,5022.430200000001
2026-05-10T12:02:04.327392+00:00,BULLISH,in_market_mover,59.7,BULLISH,5022.430200000001
2026-05-10T12:02:04.441768+00:00,BULLISH,in_market_mover,59.7,BULLISH,5022.430200000001
2026-05-10T12:02:04.486899+00:00,BULLISH,in_market_mover,59.7,BULLISH,5022.430200000001
2026-05-10T12:02:04.548804+00:00,BULLISH,in_market_mover,59.7,BULLISH,5022.430200000001
2026-05-10T12:02:04.636784+00:00,BULLISH,in_market_mover,59.7,BULLISH,5022.430200000001
2026-05-10T12:02:04.748764+00:00,BULLISH,in_market_mover,59.7,BULLISH,5022.430200000001
2026-05-10T12:02:04.836749+00:00,BULLISH,in_market_mover,59.7,BULLISH,5022.430200000001
2026-05-10T12:02:04.907782+00:00,BULLISH,in_market_mover,59.7,BULLISH,5022.430200000001
2026-05-10T12:02:04.968227+00:00,BULLISH,in_market_mover,59.7,BULLISH,5022.430200000001
2026-05-10T12:02:05.056213+00:00,BULLISH,in_market_mover,59.7,BULLISH,5022.430200000001
2026-05-10T12:02:05.125242+00:00,BULLISH,in_market_mover,59.7,BULLISH,5022.430200000001
2026-05-10T12:02:05.179751+00:00,BULLISH,in_market_mover,59.7,BULLISH,5022.430200000001
2026-05-10T12:02:07.553297+00:00,BULLISH,in_market_mover,56.79,BULLISH,5022.430400000001
2026-05-10T12:02:07.889244+00:00,BULLISH,in_market_mover,56.79,BULLISH,5022.430400000001
2026-05-10T12:02:07.977230+00:00,BULLISH,in_market_mover,56.79,BULLISH,5022.430400000001
2026-05-10T12:02:08.097207+00:00,BULLISH,in_market_mover,56.79,BULLISH,5022.430400000001
2026-05-10T12:02:08.209185+00:00,BULLISH,in_market_mover,56.79,BULLISH,5022.430400000001
2026-05-10T12:02:08.329165+00:00,BULLISH,in_market_mover,56.79,BULLISH,5022.430400000001
2026-05-10T12:02:09.061621+00:00,BULLISH,in_market_mover,56.79,BULLISH,5022.430400000001
2026-05-10T12:02:09.700717+00:00,BULLISH,in_market_mover,56.79,BULLISH,5022.430400000001
2026-05-10T12:02:09.841231+00:00,BULLISH,in_market_mover,56.79,BULLISH,5022.430400000001
2026-05-10T12:02:09.953211+00:00,BULLISH,in_market_mover,56.79,BULLISH,5022.430400000001
2026-05-10T12:02:10.057194+00:00,BULLISH,in_market_mover,56.79,BULLISH,5022.430400000001
2026-05-10T12:02:10.281385+00:00,BULLISH,in_market_mover,56.79,BULLISH,5022.430400000001
2026-05-10T12:02:10.370928+00:00,BULLISH,in_market_mover,56.79,BULLISH,5022.430400000001
2026-05-10T12:02:10.427047+00:00,BULLISH,in_market_mover,56.79,BULLISH,5022.430400000001
2026-05-10T12:02:10.549623+00:00,BULLISH,in_market_mover,53.54,BEARISH,5019.572500000012
2026-05-10T12:02:10.621913+00:00,BULLISH,in_market_mover,53.54,BEARISH,5019.572500000012
2026-05-10T12:02:10.664435+00:00,BULLISH,in_market_mover,53.54,BEARISH,5019.572500000012
2026-05-10T12:02:10.760437+00:00,BULLISH,in_market_mover,53.54,BEARISH,5019.572500000012
2026-05-10T12:02:10.824427+00:00,BULLISH,in_market_mover,53.54,BEARISH,5019.572500000012
2026-05-10T12:02:10.912417+00:00,BULLISH,in_market_mover,53.54,BEARISH,5019.572500000012
2026-05-10T12:02:11.006463+00:00,BULLISH,in_market_mover,53.54,BEARISH,5019.572500000012
2026-05-10T12:02:11.086449+00:00,BULLISH,in_market_mover,53.54,BEARISH,5019.572500000012
2026-05-10T12:02:11.166435+00:00,BULLISH,in_market_mover,53.54,BEARISH,5019.572500000012
2026-05-10T12:02:11.238428+00:00,BULLISH,in_market_mover,53.54,BEARISH,5019.572500000012
2026-05-10T12:02:11.326410+00:00,BULLISH,in_market_mover,53.54,BEARISH,5019.572500000012
2026-05-10T12:02:11.766336+00:00,BULLISH,in_market_mover,53.54,BEARISH,5019.572500000012
2026-05-10T12:02:11.932847+00:00,BULLISH,in_market_mover,53.03,BULLISH,5022.430400000001
2026-05-10T12:02:12.036829+00:00,BULLISH,in_market_mover,53.03,BULLISH,5022.430400000001
2026-05-10T12:02:12.100820+00:00,BULLISH,in_market_mover,53.03,BULLISH,5022.430400000001
2026-05-10T12:02:12.228795+00:00,BULLISH,in_market_mover,44.03,BEARISH,5019.572500000012
2026-05-10T12:02:12.388772+00:00,BULLISH,in_market_mover,44.03,BEARISH,5019.572500000012
2026-05-10T12:02:12.268792+00:00,BULLISH,in_market_mover,53.03,BULLISH,5022.430400000001
2026-05-10T12:02:12.532744+00:00,BULLISH,in_market_mover,53.03,BULLISH,5022.430400000001
2026-05-10T12:02:12.679110+00:00,BULLISH,in_market_mover,53.03,BULLISH,5022.430400000001
2026-05-10T12:02:12.827584+00:00,BULLISH,in_market_mover,53.03,BULLISH,5022.430400000001
2026-05-10T12:02:13.334992+00:00,BULLISH,in_market_mover,53.03,BULLISH,5022.430400000001
2026-05-10T12:02:15.383880+00:00,BULLISH,in_market_mover,62.47,BULLISH,5022.438300000001
2026-05-10T12:02:15.447869+00:00,BULLISH,in_market_mover,62.47,BULLISH,5022.438300000001
2026-05-10T12:02:15.551850+00:00,BULLISH,in_market_mover,62.47,BULLISH,5022.438300000001
2026-05-10T12:02:15.679833+00:00,BULLISH,in_market_mover,62.47,BULLISH,5022.438300000001
2026-05-10T12:02:15.855801+00:00,BULLISH,in_market_mover,62.47,BULLISH,5022.438300000001
2026-05-10T12:02:16.023774+00:00,BULLISH,in_market_mover,27.36,BEARISH,5019.572500000012
2026-05-10T12:02:15.999781+00:00,BULLISH,in_market_mover,62.47,BULLISH,5022.438300000001
2026-05-10T12:02:16.135758+00:00,BULLISH,in_market_mover,62.47,BULLISH,5022.438300000001
2026-05-10T12:02:16.273767+00:00,BULLISH,in_market_mover,62.47,BULLISH,5022.438300000001
2026-05-10T12:02:16.481729+00:00,BULLISH,in_market_mover,62.47,BULLISH,5022.438300000001
2026-05-10T12:02:16.641702+00:00,BULLISH,in_market_mover,62.47,BULLISH,5022.438300000001
2026-05-10T12:02:16.721690+00:00,BULLISH,in_market_mover,62.47,BULLISH,5022.438300000001
2026-05-10T12:02:16.865665+00:00,BULLISH,in_market_mover,62.47,BULLISH,5022.438300000001
2026-05-10T12:02:17.233602+00:00,BULLISH,in_market_mover,62.47,BULLISH,5022.438300000001
2026-05-10T12:02:17.649533+00:00,BULLISH,in_market_mover,62.47,BULLISH,5022.438300000001
2026-05-10T12:02:18.993307+00:00,BULLISH,in_market_mover,31.31,BEARISH,5019.555800000012
2026-05-10T12:02:19.145279+00:00,BULLISH,in_market_mover,31.31,BEARISH,5019.555800000012
2026-05-10T12:02:19.313247+00:00,BULLISH,in_market_mover,31.31,BEARISH,5019.555800000012
2026-05-10T12:02:19.481220+00:00,BULLISH,in_market_mover,31.31,BEARISH,5019.555800000012
2026-05-10T12:02:19.609203+00:00,BULLISH,in_market_mover,31.31,BEARISH,5019.555800000012
2026-05-10T12:02:19.855684+00:00,BULLISH,in_market_mover,60.04,BULLISH,5022.438300000001
2026-05-10T12:02:19.945739+00:00,BULLISH,in_market_mover,60.04,BULLISH,5022.438300000001
2026-05-10T12:02:20.010031+00:00,BULLISH,in_market_mover,60.04,BULLISH,5022.438300000001
2026-05-10T12:02:20.070356+00:00,BULLISH,in_market_mover,60.04,BULLISH,5022.438300000001
2026-05-10T12:02:20.140445+00:00,BULLISH,in_market_mover,60.04,BULLISH,5022.438300000001
2026-05-10T12:02:20.196340+00:00,BULLISH,in_market_mover,60.04,BULLISH,5022.438300000001
2026-05-10T12:02:20.261063+00:00,BULLISH,in_market_mover,60.04,BULLISH,5022.438300000001
2026-05-10T12:02:20.312556+00:00,BULLISH,in_market_mover,60.04,BULLISH,5022.438300000001
2026-05-10T12:02:20.370625+00:00,BULLISH,in_market_mover,60.04,BULLISH,5022.438300000001
2026-05-10T12:02:20.953927+00:00,BULLISH,in_market_mover,38.45,BEARISH,5019.555800000012
2026-05-10T12:02:21.026113+00:00,BULLISH,in_market_mover,38.45,BEARISH,5019.555800000012
2026-05-10T12:02:21.126634+00:00,BULLISH,in_market_mover,38.45,BEARISH,5019.555800000012
2026-05-10T12:02:21.182621+00:00,BULLISH,in_market_mover,38.45,BEARISH,5019.555800000012
2026-05-10T12:02:21.238616+00:00,BULLISH,in_market_mover,38.45,BEARISH,5019.555800000012
2026-05-10T12:02:21.296140+00:00,BULLISH,in_market_mover,38.45,BEARISH,5019.555800000012
2026-05-10T12:02:21.366588+00:00,BULLISH,in_market_mover,38.45,BEARISH,5019.555800000012
2026-05-10T12:02:21.456038+00:00,BULLISH,in_market_mover,38.45,BEARISH,5019.555800000012
2026-05-10T12:02:21.525697+00:00,BULLISH,in_market_mover,38.45,BEARISH,5019.555800000012
2026-05-10T12:02:21.629683+00:00,BULLISH,in_market_mover,38.45,BEARISH,5019.555800000012
2026-05-10T12:02:21.837643+00:00,BULLISH,in_market_mover,38.45,BEARISH,5019.555800000012
2026-05-10T12:02:21.964861+00:00,BULLISH,in_market_mover,38.45,BEARISH,5019.555800000012
2026-05-10T12:02:22.023390+00:00,BULLISH,in_market_mover,38.45,BEARISH,5019.555800000012
2026-05-10T12:02:22.620551+00:00,BULLISH,in_market_mover,57.11,BULLISH,5022.660200000003
2026-05-10T12:02:23.826287+00:00,BULLISH,in_market_mover,52.52,BEARISH,5022.660200000003
2026-05-10T12:02:23.898275+00:00,BULLISH,in_market_mover,52.52,BEARISH,5022.660200000003
2026-05-10T12:02:24.147617+00:00,BULLISH,in_market_mover,52.52,BEARISH,5022.660200000003
2026-05-10T12:02:24.211154+00:00,BULLISH,in_market_mover,52.52,BEARISH,5022.660200000003
2026-05-10T12:02:25.795825+00:00,BEARISH,in_market_mover,26.54,BEARISH,5019.543500000012
2026-05-10T12:02:26.011809+00:00,BEARISH,in_market_mover,26.54,BEARISH,5019.543500000012
2026-05-10T12:02:26.115787+00:00,BEARISH,in_market_mover,26.54,BEARISH,5019.543500000012
2026-05-10T12:02:26.203774+00:00,BEARISH,in_market_mover,26.54,BEARISH,5019.543500000012
2026-05-10T12:02:26.370339+00:00,BEARISH,in_market_mover,26.54,BEARISH,5019.543500000012
2026-05-10T12:02:26.456936+00:00,BEARISH,in_market_mover,26.54,BEARISH,5019.543500000012
2026-05-10T12:02:26.495390+00:00,BULLISH,in_market_mover,57.78,BEARISH,5022.641100000003
2026-05-10T12:02:26.567553+00:00,BULLISH,in_market_mover,57.78,BEARISH,5022.641100000003
2026-05-10T12:02:26.651545+00:00,BULLISH,in_market_mover,57.78,BEARISH,5022.641100000003
2026-05-10T12:02:26.561487+00:00,BEARISH,in_market_mover,26.54,BEARISH,5019.543500000012
2026-05-10T12:02:26.939494+00:00,BEARISH,in_market_mover,26.54,BEARISH,5019.543500000012
2026-05-10T12:02:26.891503+00:00,BULLISH,in_market_mover,57.78,BEARISH,5022.641100000003
2026-05-10T12:02:27.067473+00:00,BEARISH,in_market_mover,26.54,BEARISH,5019.543500000012
